state,city,2010population,2011population,2012population,2013population,2014population,2015population,2016population, populationRecent,2010q1,2010q2,2010q3,2010q4,2011q1,2011q2,2011q3,2011q4,2012q1,2012q2,2012q3,2012q4,2013q1,2013q2,2013q3,2013q4,2014q1,2014q2,2014q3,2014q4,2015q1,2015q2,2015q3,2015q4,2016q1,2016q2,2016q3,2016q4,countDNR,countZero,countReport
Connecticut,West Haven,53746,55667,55626,55349,54917,54741,54800,54800,2,0,2,0,0,0,0,0,1,1,0,0, DNR, DNR,1, DNR,0,1,0,0,0,1,0,1,0,0,0,0,3,17,8
Pennsylvania,West Hazleton,3295,4609,4596,4567,4540,4506,4485,4485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0, DNR,0,0,0,0, DNR,3,25,0
Pennsylvania,West Hempfield Township,16388,16205,16313,16337,16412,16470,16538,16538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0, DNR,0, DNR,0,0,0,0,3,25,0
Minnesota,West Hennepin,5680,No Data,5380,5458,5497,5539,5575,5575,0,0,0,DNR,DNR,DNR,DNR,DNR,0,0,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0
Pennsylvania,West Hills Regional,10549,10943,10839,10649,10563,10415,10302,10302,0,0,1,0,0,0,0,DNR,0,0,0,0,0,0, DNR,0,0,0,0,0,0,0, DNR,0,0,0,0,0,3,24,1
California,West Hollywood,35885,34803,34971,34902,35507,36256,36594,36594,1,3,3,2,5,1,2,3,2,5,2,4,1,1,3,0,1,3,1,2,2,1,2,1,0,2,2,3,0,2,26
Pennsylvania,West Homestead,1984,1935,1936,1940,1937,1929,1917,1917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
North Carolina,West Jefferson,4255,4225,4217,4192,4239,4284,1309,1309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Utah,West Jordan,104783,105713,107103,109831,111618,112687,113595,113595,0,1,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,20,8
Pennsylvania,West Kittanning,1095,1179,1171,1159,1155,1141,1126,1126,0,0,0,DNR,0,DNR,DNR,DNR,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,23,0
Indiana,West Lafayette,2424,2323,2323,2303,2295,2277,2279,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Texas,West Lake Hills,3224,3127,3230,No Data,3305,3343,3364,3364,0,0,0,0,0,0,0,2,0,0,0,0,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,4,23,1
Pennsylvania,West Lampeter Township,15972,15258,15357,15465,15707,15872,16029,16029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0, DNR,2,26,0
Pennsylvania,West Lebanon Township,857,783,787,792,794,799,805,805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0, DNR,0,0,0,0,0,2,26,0
Pennsylvania,West Leechburg,No Data,No Data,No Data,1273,1272,1268,1260,1260,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,13,15,0
Iowa,West Liberty,1719,1806,1540,1538,1741,1607,1561,1561,0,0,0,0,0,0,0,0,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0
Oregon,West Linn,25614,No Data,No Data,No Data,No Data,No Data,26889,26889,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,20,8,0
West Virginia,West Logan,390,425,No Data,No Data,No Data,No Data,No Data,425,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,23,5,0
New Jersey,West Long Branch,8482,8124,8145,8660,8615,8375,7975,7975,0,2,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,3,1,0,1, DNR,2,0,1,1,14,13
Pennsylvania,West Mahanoy Township,2982,2881,2861,2837,2828,2794,2761,2761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR, DNR,0,0,0,3,25,0
Pennsylvania,West Manchester Township,18665,18954,18996,18831,18853,18850,18880,18880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
Pennsylvania,West Manheim Township,7965,7769,7786,7990,8141,8283,8371,8371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
Pennsylvania,West Mayfield Borough,1065,1243,No Data,1223,No Data,No Data,No Data,1223,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,0,0, DNR, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,18,10,0
Pennsylvania,West Mead Township,5051,5266,5238,5164,5163,5138,5121,5121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR,0, DNR, DNR, DNR,0,0,0,0,5,23,0
Florida,West Melbourne,15969,18605,18613,19418,19988,No Data,No Data,19988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,8,20,0
Arkansas,West Memphis,27196,26444,26153,25500,25370,25218,24818,24818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Florida,West Miami,5739,6046,6188,6254,6306,No Data,No Data,6306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,8,20,0
Pennsylvania,West Mifflin,20352,20378,20389,20276,20239,20141,20028,20028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
New Jersey,West Milford Township,28049,25936,26019,26095,26623,26678,26734,26734,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,2,2,1,1,0,0, DNR,0,0,0,1,21,6
Wisconsin,West Milwaukee,4038,4224,4239,4225,4217,4217,4206,4206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Louisiana,West Monroe,12930,13184,13250,13081,13096,12960,12942,12942,0,DNR,DNR,0,DNR,0,0,DNR,DNR,0,0,0, DNR, DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0
New Jersey,West New York,46907,49873,50507,52102,52791,53207,53813,53813,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,1,26,1
Massachusetts,West Newbury,4393,4261,4306,4419,4498,No Data,4582,4582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,0,0,0,0,4,24,0
Pennsylvania,West Newton,2840,2641,2633,2591,2578,2545,2527,2527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
Pennsylvania,West Norriton Township,14593,15713,15784,15781,15816,15836,15799,15799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
Pennsylvania,West Nottingham Township,2883,2731,2751,2722,2693,2707,2703,2703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0, DNR,0,0,0,0,0,2,26,0
New Jersey,West Orange,3667,3515,3523,3463,3446,3456,3459,3459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0
Florida,West Palm Beach,101267,101281,102422,102510,103028,104919,108074,108074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1, DNR, DNR, DNR, DNR, DNR,1, DNR,6,17,5
Florida,West Park,No Data,No Data,No Data,No Data,No Data,No Data,15285,15285,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,1, DNR, DNR, DNR,27,0,1
South Carolina,West Pelzer,954,890,895,883,890,903,914,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Pennsylvania,West Penn Township,4389,4456,4424,4415,4403,4358,4327,4327,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0, DNR,0,0,0, DNR,0, DNR, DNR,0,0,0,0, DNR,6,22,0
Pennsylvania,West Pike Run,1719,1592,1593,No Data,1570,1565,1556,1556,0,0,0,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,0,0,0,0,0,0, DNR,0,0,0,0, DNR,6,22,0
Pennsylvania,West Pikeland Township,4136,4037,4067,4072,4081,4085,4097,4097,0,0,0,DNR,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0, DNR,0, DNR, DNR,0,0,0,0, DNR,6,22,0
Pennsylvania,West Pittston,4932,4884,4871,4840,4814,4775,4753,4753,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR,0,0,0,0,3,25,0
Missouri,West Plains,12034,12030,12086,12345,12321,12331,12334,12334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Georgia,West Point,3198,3345,3352,3329,3296,3337,3336,3336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Pennsylvania,West Pottsgrove Township,3789,3886,3904,3890,3888,3900,3885,3885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0, DNR,0,0,0,0,0,2,26,0
Pennsylvania,West Reading,4075,4225,4227,4201,4199,4184,4186,4186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
Washington,West Richland,11840,11996,12303,12905,13272,13716,14127,14127,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
California,West Sacramento,49816,49317,49500,49751,50152,52622,53532,53532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Pennsylvania,West Sadsbury Township,2560,2452,2469,2472,2472,2489,2481,2481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Illinois,West Salem,4889,4820,4849,4914,5023,5058,5055,5055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Pennsylvania,West Salem Township,3329,3549,3527,3503,3477,3473,3463,3463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
New York,West Seneca Town,43061,44912,44902,44821,44866,45352,45752,45752,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,6
Pennsylvania,West Shore Regional,6620,7648,7689,7691,No Data,7707,7734,7734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,5,23,0
Oklahoma,West Siloam,No Data,No Data,No Data,No Data,No Data,842,No Data,842,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,DNR,DNR,DNR,DNR,24,4,0
Oklahoma,West Siloam Springs,No Data,No Data,No Data,No Data,No Data,No Data,839,839,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,24,4,0
Massachusetts,West Springfield,27861,28564,28663,28647,28767,28696,28689,28689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
Minnesota,West St. Paul,No Data,19691,19834,19761,19808,19871,19762,19762,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,DNR,DNR,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,20,1
Missouri,West Sullivan,No Data,No Data,No Data,No Data,No Data,119,No Data,119,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR, DNR,0,0,0,DNR,DNR,DNR,DNR,25,3,0
Texas,West Tawakoni,1621,1609,1608,1605,1603,1634,1654,1654,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
Indiana,West Terre Haute,No Data,No Data,No Data,No Data,2224,No Data,No Data,2224,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,24,4,0
Massachusetts,West Tisbury,2652,2757,2803,2856,2908,2942,2927,2927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,26,2
Iowa,West Union,785,826,821,292,836,312,833,833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR, DNR,3,25,0
Texas,West University Place,15703,15098,15335,15357,15509,15806,15932,15932,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0, DNR, DNR,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0
Utah,West Valley,123089,131979,133725,133373,134590,135744,137558,137558,0,2,0,0,0,5,1,0,0,1,2,1,1,3,0,0,2,1,1,2,2,0,0,4,3,0,0,1,0,12,16
Pennsylvania,West View,6628,6793,6797,6755,6740,6704,6668,6668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
Pennsylvania,West Vincent Township,5164,4582,4613,4856,4925,5118,5133,5133,0,0,0,0,0,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0, DNR,0, DNR,0, DNR,0,0,0,0,4,24,0
Rhode Island,West Warwick,29251,29156,29053,28817,28934,28828,28777,28777,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,22,6
Nevada,West Wendover,5091,4447,No Data,No Data,4519,4449,4271,4271,0,0,0,0,2,0,0,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,8,19,1
Pennsylvania,West Whiteland Township,18636,18332,18464,18452,18495,18495,18482,18482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0, DNR,2,26,0
New Jersey,West Wildwood,404,605,602,589,583,573,566,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
New Jersey,West Windsor Township,27202,27255,27363,28557,28697,28700,28482,28482,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0, DNR,0,0,0,1,24,3
Pennsylvania,West Wyoming,2687,2734,2727,2715,2707,2684,2699,2699,0,0,0,0,0,DNR,DNR,DNR,0,DNR,DNR,DNR,0,0,0, DNR,0,0,0,0,0, DNR, DNR,0,0,0,0, DNR,10,18,0
Montana,West Yellowstone,1549,1282,1307,1320,1334,1335,1353,1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Pennsylvania,West York,4219,4632,4644,4578,4568,No Data,4560,4560,0,0,0,0,0,0,0,DNR,0,0,DNR,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,0,0, DNR, DNR,8,20,0
New Jersey,Westampton Township,8877,8842,8873,8796,8772,8724,8707,8707,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,22,6
Massachusetts,Westborough,18214,18383,18496,18563,18773,18884,18984,18984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
Maine,Westbrook,16762,17492,17553,17647,17809,17989,18078,18078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,1
Wisconsin,Westby,2137,2210,2217,2271,2270,2275,2276,2276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Illinois,Westchester,15331,16768,16798,16812,16849,16827,16729,16729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Rhode Island,Westerly,23524,22760,22686,22629,22711,22717,22675,22675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Pennsylvania,Western Berks Regional,4569,4570,4570,4561,4589,4606,2549,2549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
Illinois,Western Springs,12520,13014,13039,13144,13217,13359,13446,13446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Ohio,Westerville,36966,36146,36663,37363,37836,36009,38808,38808,1,0,0,1,0,0,DNR,DNR,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,22,4
Massachusetts,Westfield,1158,1259,1259,1234,1234,1218,1221,1221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Ohio,Westfield Center,No Data,No Data,No Data,1133,1147,1146,1137,1137,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR, DNR, DNR,0,0, DNR,0, DNR, DNR, DNR,0, DNR, DNR,0, DNR, DNR, DNR,23,5,0
New York,Westfield Village,3303,3238,3229,3164,3147,3113,3066,3066,0,0,0,0,0,0,0,0,0,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,0
Massachusetts,Westford,22582,22085,22378,23196,23654,24121,24103,24103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
New York,Westhampton Beach Village,2009,1729,1737,1732,1753,1773,1790,1790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Ohio,Westlake,30122,32753,32477,32418,32416,32358,4626,4626,0,0,0,0,0,0,DNR,DNR,DNR,DNR,0,DNR, DNR, DNR,0, DNR,0,0,0,0, DNR,0,0, DNR,1,0,0,0,10,17,1
California,Westlake Village,8460,8367,8406,8440,8452,8522,8547,8547,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
Michigan,Westland,75726,84031,83299,82554,82246,81917,81625,81625,0,1,0,1,0,0,0,1,1,2,0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,18,10
California,Westminster,2651,7321,2445,2433,2469,2474,2493,2493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Illinois,Westmont,24745,24759,24867,24965,25047,25034,24992,24992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Tennessee,Westmoreland,2243,2226,2265,2254,2264,2300,2308,2308,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
California,Westmorland,2231,2251,2282,2279,2264,2278,2275,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Connecticut,Weston,4362,4115,4107,4076,4106,4075,4078,4078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Texas,Westover Hills,739,696,709,708,715,727,729,729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Connecticut,Westport,2668,2132,2113,2042,2017,2002,2011,2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Pennsylvania,Westtown-East Goshen Regional,32298,31972,32207,32201,32541,32533,32687,32687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
Illinois,Westville,1658,1657,1645,1586,1574,1572,1554,1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Louisiana,Westwego,10226,8612,8586,8521,8534,8547,8543,8543,0,0,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR, DNR,0,0,0,0,0, DNR,4,24,0
Kansas,Westwood,10739,10944,11033,11056,11129,11186,11252,11252,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
Texas,Westworth,3167,2524,2567,2554,2615,2671,2687,2687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Connecticut,Wethersfield,26042,26717,26762,26722,26470,26390,26306,26306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,1
Oklahoma,Wetumka,1416,1296,1274,1250,1244,1243,1238,1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Oklahoma,Wewoka,3320,3467,3427,3454,3454,3436,3449,3449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Massachusetts,Weymouth,53400,54071,54597,55432,55996,56137,56149,56149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
New Jersey,Wharton,9127,9018,8971,8767,8738,8618,8706,8706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Massachusetts,Whately,1554,1505,1514,1510,1508,1520,1523,1523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Colorado,Wheat Ridge,30400,30691,No Data,30882,31096,31241,31389,31389,1,0,2,0,0,0,1,0,DNR,DNR,DNR,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,3
Colorado,Wheat Ridge3,No Data,No Data,30886,No Data,No Data,No Data,No Data,30886,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,1,1,1,0,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,24,1,3
California,Wheatland,3290,3656,3733,3644,3657,3666,3665,3665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Missouri,Wheaton,744,699,690,693,698,695,699,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
West Virginia,Wheeling,35500,37761,28356,28127,27890,27617,27486,27486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,1
Kentucky,Wheelwright,1206,785,775,771,799,468,480,480,DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0
Georgia,Whigham,561,477,480,481,475,465,480,480,0,0,0,0,0,0,0,0,0,0,0,DNR,0, DNR, DNR, DNR,0,0,0,0,0,0,0, DNR,0,0,0,0,5,23,0
North Carolina,Whispering Pines,2180,2965,2993,3045,3099,3151,3187,3187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Pennsylvania,Whitaker Borough,1208,1275,1275,1271,1270,1260,1250,1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,1,27,0
North Carolina,Whitakers,766,753,748,739,735,728,721,721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Minnesota,White Bear Lake,No Data,23981,24241,24472,24802,25284,25484,25484,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0,DNR,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,9,19,0
Minnesota,White Bear Township,No Data,11034,No Data,11266,11498,11640,No Data,11640,DNR,DNR,DNR,DNR,0,DNR,DNR,0,DNR,DNR,DNR,DNR,0,0, DNR, DNR,0,0,0,0,0,0,0,0,DNR,DNR,DNR,DNR,16,12,0
Tennessee,White Bluff,2570,3235,3261,3318,3324,3363,3442,3442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
Louisiana,White Castle,No Data,No Data,No Data,No Data,1877,1850,1814,1814,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,0,0,0,0, DNR,0, DNR,0,0,0, DNR,0,19,9,0
Michigan,White Cloud,1365,1407,1407,1387,1385,1378,1378,1378,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3
Arkansas,White Hall,2397,2528,2505,660,666,662,665,665,0,0,0,0,0,0,0,0,0,0,0,0, DNR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0
Pennsylvania,White Haven Borough,1143,1100,1098,No Data,1114,No Data,No Data,1114,0,0,0,0,0,0,DNR,DNR,0,0,0,0,DNR,DNR,DNR,DNR,0,0,0, DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,DNR,15,13,0
Tennessee,White House,10626,10348,10505,10679,10863,11233,11419,11419,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,4
North Carolina,White Lake,606,812,804,793,789,785,778,778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0
